"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","804","enteringSQLinjectionInUsername()","","Mon Aug 04 08:02:28 GMT 2025","passed","Mon Aug 04 08:02:29 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","enteringSQLinjectionInUsername"
"","865","logoAndHeaderVisibility()","","Mon Aug 04 08:02:30 GMT 2025","passed","Mon Aug 04 08:02:31 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","logoAndHeaderVisibility"
"","867","Navigate to the cart page","","Mon Aug 04 08:02:21 GMT 2025","passed","Mon Aug 04 08:02:22 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","navigateToCartPage"
"","1345","fullPurchaseFlow()","","Mon Aug 04 08:02:10 GMT 2025","passed","Mon Aug 04 08:02:12 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","fullPurchaseFlow"
"","799","loginWithSpacesInUsernameBeforeAndAfter()","","Mon Aug 04 08:02:27 GMT 2025","passed","Mon Aug 04 08:02:27 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","loginWithSpacesInUsernameBeforeAndAfter"
"","985","proceedToCheckout()","","Mon Aug 04 08:02:24 GMT 2025","passed","Mon Aug 04 08:02:25 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckout"
"Verify that the added item's amount to the cart is not lost after logout and re-login actions","1914","cartPersistAfterLogOut()","","Mon Aug 04 08:01:58 GMT 2025","passed","Mon Aug 04 08:02:00 GMT 2025","","com.automation.tests.OtherTests","com.automation.tests.OtherTests","cartPersistAfterLogOut"
"","1132","longValueInUsernameField()","","Mon Aug 04 08:02:27 GMT 2025","passed","Mon Aug 04 08:02:28 GMT 2025","","com.automation.tests.negativeTests.NegativeTests","com.automation.tests.negativeTests.NegativeTests","longValueInUsernameField"
"","1026","Check presence of product list after login","","Mon Aug 04 08:01:57 GMT 2025","passed","Mon Aug 04 08:01:58 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","checkProductListPresenceAfterLogin"
"","1128","checkoutFormValidation()","","Mon Aug 04 08:02:09 GMT 2025","passed","Mon Aug 04 08:02:10 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","checkoutFormValidation"
"","1005","Remove item from cart","","Mon Aug 04 08:02:22 GMT 2025","passed","Mon Aug 04 08:02:23 GMT 2025","","com.automation.tests.sanity.SanityCartTests","com.automation.tests.sanity.SanityCartTests","removeItemFromCart"
"","1123","buttonStateChangeOnInteraction()","","Mon Aug 04 08:02:31 GMT 2025","passed","Mon Aug 04 08:02:32 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","buttonStateChangeOnInteraction"
"","785","Unsuccessful login with non-existent user","","Mon Aug 04 08:02:14 GMT 2025","passed","Mon Aug 04 08:02:15 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","unsuccessfulLoginWithNonExistentUser"
"","1319","cancelFromOverviewPage()","","Mon Aug 04 08:02:25 GMT 2025","passed","Mon Aug 04 08:02:27 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","cancelFromOverviewPage"
"","1484","Logout from application","","Mon Aug 04 08:01:56 GMT 2025","passed","Mon Aug 04 08:01:57 GMT 2025","","com.automation.tests.smoke.SmokeInventoryTests","com.automation.tests.smoke.SmokeInventoryTests","logoutFromTheWebsite"
"","1085","cartStatePersistsAcrossNavigation()","","Mon Aug 04 08:02:12 GMT 2025","passed","Mon Aug 04 08:02:13 GMT 2025","","com.automation.tests.functional.FunctionalCartTests","com.automation.tests.functional.FunctionalCartTests","cartStatePersistsAcrossNavigation"
"","5831","Successful login as performance glitch user","","Mon Aug 04 08:02:15 GMT 2025","passed","Mon Aug 04 08:02:21 GMT 2025","","com.automation.tests.sanity.SanityLoginTests","com.automation.tests.sanity.SanityLoginTests","successfulLoginAsPerformanceGlitchUser"
"","921","browserWindowResizing()","","Mon Aug 04 08:02:29 GMT 2025","passed","Mon Aug 04 08:02:30 GMT 2025","","com.automation.tests.uiUX.UiUxTests","com.automation.tests.uiUX.UiUxTests","browserWindowResizing"
"","990","Unsuccessful login with locked user","","Mon Aug 04 08:01:54 GMT 2025","passed","Mon Aug 04 08:01:55 GMT 2025","","com.automation.tests.smoke.SmokeLoginTests","com.automation.tests.smoke.SmokeLoginTests","unsuccessfulLoginWithLockedUser"
"","958","sortProductsByNameDescending()","","Mon Aug 04 08:02:01 GMT 2025","passed","Mon Aug 04 08:02:02 GMT 2025","","com.automation.tests.functional.FunctionalInventoryTests","com.automation.tests.functional.FunctionalInventoryTests","sortProductsByNameDescending"
"","2397","totalPriceWithTaxIsCalculatedCorrectly()","","Mon Aug 04 08:02:07 GMT 2025","passed","Mon Aug 04 08:02:09 GMT 2025","","com.automation.tests.functional.FunctionalCheckoutFlowTests","com.automation.tests.functional.FunctionalCheckoutFlowTests","totalPriceWithTaxIsCalculatedCorrectly"
"","1245","proceedToCheckoutStep2()","","Mon Aug 04 08:02:23 GMT 2025","passed","Mon Aug 04 08:02:24 GMT 2025","","com.automation.tests.sanity.SanityCheckoutTests","com.automation.tests.sanity.SanityCheckoutTests","proceedToCheckoutStep2"
